name,date,intensity,color,t_start_interval,time1,time2,time3
TW,Fri Apr 15 16:43:04 2016,1023,G,0.5,0.5,1.7,0.5
Freq1,Freq2,t_start,t_flicker,t_keypress,key_pressed,result
400.0,600.0,1.1,0.8,2.68657398224,n,0
500.0,200.0,1.4,1.4,2.68563699722,y,1
600.0,200.0,1.2,1.6,2.72158908844,y,1
400.0,400.0,1.3,1.3,2.78973007202,n,1
200.0,200.0,1.0,1.5,2.69634699821,n,1
600.0,400.0,1.0,1.4,2.68461585045,y,1
200.0,600.0,1.2,0.9,2.69148182869,y,1
800.0,600.0,1.0,0.9,2.73605108261,n,0
600.0,200.0,1.4,2.1,2.70407009125,y,1
200.0,500.0,1.1,1.6,2.69511699677,y,1
800.0,400.0,1.1,0.7,2.70388317108,y,1
800.0,800.0,1.1,1.9,2.6991751194,n,1
500.0,400.0,1.1,1.5,2.93114089966,n,0
200.0,400.0,1.1,0.7,2.69262313843,y,1
800.0,200.0,1.3,1.9,2.70048880577,y,1
400.0,600.0,1.4,1.0,2.81006288528,n,0
200.0,500.0,1.2,2.1,2.70190787315,y,1
200.0,200.0,1.3,1.5,2.70649409294,n,1
800.0,400.0,1.2,1.1,2.70983314514,n,0
800.0,800.0,1.3,1.6,2.67194700241,n,1
200.0,600.0,1.4,1.1,2.70132422447,y,1
500.0,600.0,1.1,0.9,2.68894696236,n,0
600.0,200.0,1.3,1.7,2.6864118576,y,1
800.0,500.0,1.1,0.6,2.84159302711,n,0
600.0,500.0,1.2,1.2,2.69423389435,n,0
500.0,600.0,1.1,0.7,2.73275089264,n,0
400.0,400.0,1.4,0.5,2.69988393784,n,1
200.0,400.0,1.4,2.0,2.7006418705,y,1
