name,date,intensity,color,t_start_interval,time1,time2,time3
SS,Mon Apr 25 14:24:52 2016,1023,G,0.5,0.5,1.7,0.5
Freq1,Freq2,t_start,t_flicker,t_keypress,key_pressed,result
600.0,600.0,1.4,1.3,3.606539011,n,1
500.0,200.0,1.4,2.0,3.6181230545,y,1
600.0,600.0,1.0,1.8,4.02149796486,n,1
400.0,600.0,1.3,1.9,3.73036694527,y,1
200.0,800.0,1.4,0.5,3.50748920441,y,1
200.0,600.0,1.3,0.7,3.30053520203,y,1
600.0,500.0,1.2,0.5,3.36094999313,n,0
200.0,200.0,1.1,1.5,3.52486610413,n,1
800.0,400.0,1.1,1.6,3.12880396843,y,1
500.0,800.0,1.3,1.1,3.34492087364,n,0
200.0,800.0,1.1,0.9,3.5334789753,y,1
400.0,400.0,1.2,2.1,3.48301386833,n,1
500.0,600.0,1.2,1.2,3.8399450779,n,0
600.0,800.0,1.0,1.7,3.54519796371,n,0
500.0,800.0,1.1,1.3,3.33768892288,n,0
800.0,200.0,1.2,1.5,3.46687698364,y,1
500.0,400.0,1.4,1.0,3.63740205765,n,0
500.0,800.0,1.1,0.5,3.53344893456,n,0
200.0,200.0,1.0,1.6,3.53924298286,n,1
200.0,800.0,1.3,1.0,3.5182390213,y,1
600.0,500.0,1.0,1.9,3.64664888382,n,0
500.0,800.0,1.3,1.1,4.90121603012,n,0
800.0,600.0,1.4,0.8,3.38951301575,n,0
800.0,800.0,1.2,0.8,3.42491984367,n,1
400.0,500.0,1.4,1.7,3.45977115631,n,0
400.0,400.0,1.2,1.7,3.42981696129,n,1
800.0,400.0,1.3,0.9,3.67939519882,y,1
